3.97426,3.9742622375488281
4.93805,4.9092711091041563
4.94255,4.9364316225051876
4.96203,4.9276731896400454
4.93238,4.936180303096771
4.93761,4.9319175243377682
4.92964,4.9332266473770146
4.93698,4.9361372184753414
4.90984,4.9336350703239438
4.93309,4.9244344687461856
4.95033,4.9330385541915893
4.96038,4.956527302265167
4.95819,4.9565711116790769
4.97373,4.9529498267173766
4.961,4.9589164066314702
4.96532,4.9628555107116696
4.97426,4.9678156042098998
4.96617,4.9679642343521122
4.9507,4.9714995980262753
4.97932,4.9652850079536437
4.95642,4.9591812968254088
4.98107,4.9835780239105221
4.95074,4.9787791204452514
5.00349,4.9797775077819821
4.98915,4.9850417065620425
4.97828,4.9863836121559144
4.99405,4.9848667645454405
4.96966,4.9868873238563536
4.96932,4.9861707425117494
4.98124,4.9814775276184085
4.99131,4.9840685987472533
5.0273,5.0119457530975344
5.00962,5.0146125602722167
5.03982,5.0130508160591125
5.02171,5.01890983581543
5.01851,5.0207954955101011
5.01486,5.0186050248146055
5.01766,5.0182658576965329
5.00162,5.0172106504440306
5.01995,5.0115877056121825
5.02094,5.0080214428901675
5.0423,5.0344996643066402
5.03306,5.0386675477027891
5.06434,5.0332276964187619
5.04796,5.0430728507041929
5.03822,5.0453092694282535
5.04269,5.0465635514259342
5.04753,5.0468288922309874
5.02611,5.0511537671089171
5.05061,5.0444282341003417
5.0653,5.0497970056533816
5.07507,5.0718440485000613
5.07769,5.0695056724548344
5.09192,5.0684350800514224
5.07196,5.0754421687126161
5.05973,5.0708394956588743
5.0712,5.0690056681632996
5.07409,5.0680892181396482
5.04551,5.0742516899108887
5.06364,5.0639032387733458
5.08415,5.0632629871368406
5.09484,5.0876440405845642
5.08671,5.0940357446670532
5.11223,5.0916095137596127
5.09741,5.1005830192565922
5.09664,5.0979812860488893
5.10115,5.1025197339057922
5.10132,5.1009390234947203
5.07165,5.099216001033783
5.0988,5.0938588356971737
5.10135,5.0942710161209108
5.11473,5.1151776933670048
5.11773,5.1152404522895809
5.14002,5.1130679202079774
5.11863,5.1232841873168944
5.13077,5.1199665141105655
5.12278,5.1228468704223635
5.12322,5.1255485773086544
5.09854,5.1299977445602414
5.11911,5.1167933011054991
5.13329,5.1213387012481686
5.15287,5.1447193264961246
5.14549,5.1475698423385623
5.16811,5.1462291216850282
5.14261,5.1609371590614321
5.14539,5.1530441689491271
5.14738,5.1504529595375059
5.15261,5.1525807881355288
5.12712,5.1557725167274473
5.13321,5.1443385028839108
5.1457,5.140388290882111
5.17493,5.1732342934608457
5.18081,5.168308374881744
5.18925,5.1648563742637634
